schema_version,ssoc_2024,title,major_group_code,major_group,sub_major_group_code,minor_group_code,unit_group_code,score_status,ilo_mean_score_2025_median,ilo_mean_score_2025_min,ilo_mean_score_2025_max,ai_work_pressure_percentile,ai_work_pressure_midrank_position,ai_work_pressure_population_size,ilo_potential25_categories,ilo_potential25_least_exposed,ilo_potential25_most_exposed,ilo_task_score_sd_2025_median,ilo_task_score_sd_2025_min,ilo_task_score_sd_2025_max,official_isco08_codes,scored_isco08_codes,unscored_official_isco08_codes,mapping_quality,evidence_support,basic_monthly_p25_sgd,basic_monthly_median_sgd,basic_monthly_p75_sgd,gross_monthly_p25_sgd,gross_monthly_median_sgd,gross_monthly_p75_sgd,wage_reference_period,wage_source_id,direct_demand_signal_count,demand_source_keys,demand_source_occupations,labour_context_grain,labour_context_cluster,labour_context_data_as_of,evidence_data_as_of,limitations
9.0,62220,Coastal waters/Deep sea fishery worker,6,AGRICULTURAL AND FISHERY WORKERS,62,622,6222,scored,0.175,0.17,0.18,15.6,155,987,Not Exposed,Not Exposed,Not Exposed,0.085,0.07,0.1,6223|6222,6223|6222,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71000,Supervisor/General foreman (building and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,71,710,7100,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,3123,3123,,one_to_one,official_crosswalk,1580,1949,3703,1600,2000,4000,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71120,Bricklayer/Blocklayer,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7112,scored,0.09,0.09,0.09,0.3,4,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7112,7112,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71130,Stonemason/Stone cutter/splitter/carver,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7113,scored,0.11,0.11,0.11,2.4,24.5,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7113,7113,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71141,Concrete form worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7114,scored,0.1,0.1,0.1,1.1,11.5,987,Not Exposed,Not Exposed,Not Exposed,0.03,0.03,0.03,7114,7114,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71142,Cement finisher/Screeder,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7114,scored,0.1,0.1,0.1,1.1,11.5,987,Not Exposed,Not Exposed,Not Exposed,0.03,0.03,0.03,7114,7114,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71149,Concrete placer/finisher and related worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7114,scored,0.1,0.1,0.1,1.1,11.5,987,Not Exposed,Not Exposed,Not Exposed,0.03,0.03,0.03,7114,7114,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71151,Carpenter,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7115,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7115,7115,,one_to_one,official_crosswalk,1531,1600,2309,1600,1630,2400,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71152,Joiner,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7115,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7115,7115,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71191,Scaffolder,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7119,scored,0.09,0.09,0.09,0.3,4,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7119,7119,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71192,Cladding/Curtain wall erector,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7119,scored,0.11,0.09,0.13,2.4,24.5,987,Not Exposed,Not Exposed,Not Exposed,0.045,0.01,0.08,7121|7119,7121|7119,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71199,Other building frame and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,711,7119,scored,0.115,0.09,0.14,2.8,29,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.01,0.07,7119|7111,7119|7111,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71210,Roofer,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7121,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7121,7121,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71220,Floor/Wall tiler,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7122,scored,0.1,0.1,0.1,1.1,11.5,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7122,7122,,one_to_one,official_crosswalk,1597,1600,1800,1600,1600,1800,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71230,Plasterer,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7123,scored,0.11,0.11,0.11,2.4,24.5,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7123,7123,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71241,Refrigeration/Air-conditioning equipment insulator,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7124,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7124,7124,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71242,Boiler/Pipe insulator,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7124,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7124,7124,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71249,Insulation worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7124,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7124,7124,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71250,Glazier,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7125,scored,0.14,0.14,0.14,9,89.5,987,Not Exposed,Not Exposed,Not Exposed,0,0,0,7125,7125,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71261,Plumber,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7126,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,7126,7126,,one_to_one,official_crosswalk,1600,2500,3700,1700,2500,3700,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71262,Pipe fitter,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7126,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,7126,7126,,one_to_one,official_crosswalk,1600,1675,2671,1600,1700,2760,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71263,Pipe/Drain layer,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7126,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,7126,7126,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71271,Air-conditioning/Refrigeration equipment mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7127,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.11,0.11,0.11,7127,7127,,one_to_one,official_crosswalk,1830,2738,3350,1898,2771,3500,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71272,Air-conditioning/Refrigeration plant installer,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7127,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.11,0.11,0.11,7127,7127,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71290,Building finisher and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,712,7129,scored,0.14,0.14,0.14,9,89.5,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7549,7549,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71311,Building painter,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7131,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7131,7131,,one_to_one,official_crosswalk,1587,1600,2310,1600,1600,2310,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71312,Wall/Ceiling paperhanger,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7131,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7131,7131,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71321,Structural steel/Ship painter,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7132,scored,0.12,0.12,0.12,3.7,37,987,Not Exposed,Not Exposed,Not Exposed,0,0,0,7132,7132,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71322,Motor vehicle spray painter,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7132,scored,0.12,0.12,0.12,3.7,37,987,Not Exposed,Not Exposed,Not Exposed,0,0,0,7132,7132,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71323,Spray painter (excluding ships and motor vehicles),7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7132,scored,0.12,0.12,0.12,3.7,37,987,Not Exposed,Not Exposed,Not Exposed,0,0,0,7132,7132,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71329,Spray painter/Varnisher and related painter n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7132,scored,0.12,0.12,0.12,3.7,37,987,Not Exposed,Not Exposed,Not Exposed,0,0,0,7132,7132,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,71331,Building maintenance worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7133,scored,0.09,0.09,0.09,0.3,4,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7133,7133,,one_to_one,official_crosswalk,1600,2400,3125,1600,2621,3339,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,71332,Building structure cleaner and related worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,71,713,7133,scored,0.09,0.09,0.09,0.3,4,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7133,7133,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72000,Supervisor/General foreman (metal/machinery and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,72,720,7200,scored,0.35,0.35,0.35,57.4,567,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.13,0.13,0.13,3122,3122,,one_to_one,official_crosswalk,3335,4099,4801,3689,4412,5142,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,72110,Metal moulder/coremaker,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,721,7211,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.01,0.01,0.01,7211,7211,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72120,Welder/Flame cutter,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,721,7212,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7212,7212,,one_to_one,official_crosswalk,1600,2777,3910,1800,3000,4461,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,72130,Sheet metal worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,721,7213,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,7213,7213,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72140,Structural metal preparer/erector,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,721,7214,scored,0.11,0.11,0.11,2.4,24.5,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7214,7214,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72150,Rigger/Cable splicer,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,721,7215,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.03,0.03,0.03,7215,7215,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72210,Blacksmith/Hammersmith/Forging-press worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,722,7221,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7221,7221,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72221,Tool/Die maker,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,722,7222,scored,0.2,0.2,0.2,21.8,215.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,7222,7222,,one_to_one,official_crosswalk,1776,2837,3294,1880,3323,4328,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,72222,Locksmith,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,722,7222,scored,0.2,0.2,0.2,21.8,215.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,7222,7222,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72229,Toolmaker and related worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,722,7222,scored,0.2,0.2,0.2,21.8,215.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,7222,7222,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72240,Metal polisher/Wheel grinder/Tool sharpener,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,722,7224,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7224,7224,,one_to_one,official_crosswalk,1663,2289,2975,1671,2387,3000,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,72310,Automotive mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,723,7231,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7231,7231,,one_to_one,official_crosswalk,1600,2375,3061,1600,2500,3272,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,72320,Aircraft engine mechanic/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,723,7232,scored,0.19,0.19,0.19,19.8,196.5,987,Not Exposed,Not Exposed,Not Exposed,0.07,0.07,0.07,7232,7232,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72330,Rolling stock mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,723,7233,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7233,7233,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72340,Bicycle and related repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,723,7234,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7234,7234,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72350,Marine engine mechanic/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,723,7235,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7233,7233,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,72390,Machinery mechanic/fitter/repairer n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,72,723,7239,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7233,7233,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73000,Supervisor/General foreman (precision/handicraft/printing and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,73,730,7300,scored,0.35,0.35,0.35,57.4,567,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.13,0.13,0.13,3122,3122,,one_to_one,official_crosswalk,2872,3531,4588,2992,3700,4800,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,73111,Watch/Clock assembler/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7311,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7311,7311,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73112,Optical instrument maker/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7311,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7311,7311,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73113,Medical device assembler/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7311,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7311,7311,,one_to_one,official_crosswalk,1918,2597,3238,2312,2946,4037,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,73119,Precision instrument maker/repairer n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7311,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7311,7311,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73120,Musical instrument maker/repairer/tuner,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7312,scored,0.14,0.14,0.14,9,89.5,987,Not Exposed,Not Exposed,Not Exposed,0.02,0.02,0.02,7312,7312,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
